Nama Makanan,Harga,Deskripsi,Gambar,Waktu Scraping
NgeMeal 1,25.455,"Simple Bundle 3 Kebab Sapi Original khas timur tengah dibungkus dengan tortila gurih, bebas pilih tortila original/black",https://food-cms.grab.com/compressed_webp/items/IDITE20220102012749355622/detail/7cadf9186b6a4544b3292a49c8c6c0fe_1641143245995603394.webp,2025-05-31 19:06:27
NgeMeal 2,43.636,Kebab daging ayam olahan & lettuce segar dibungkus dengan tortilla original yang lembut dan dipadukan dengan bumbu rahasia yang lezat,https://food-cms.grab.com/compressed_webp/items/IDITE20220102012749695412/detail/8a9f36a0144c428da406f5cdb2a6446e_1641143246320086161.webp,2025-05-31 19:06:27
NgeMeal 3,99.545,"Daging burger variant ayam, sapi, crispy dan patty dengan potongan kyuri dan tomat, daun lettuce segar, onion & saus mayonnaise",https://food-cms.grab.com/compressed_webp/items/IDITE20220102012749974897/detail/05fce5dce43e43a5b55f5bf6e81184df_1641143246737907230.webp,2025-05-31 19:06:27
Kebab Special Flavour,17.273,"Sosis sapi, lettuce, potongan tomat, onion dibungkus dalam long bread dengan topping saus mayonnaise",https://food-cms.grab.com/compressed_webp/items/IDITE20211210081708132127/detail/15b5470916bc40938e7ad789e8da4567_1639124228559688858.webp,2025-05-31 19:06:27
Triple Kebab Sapi,61.364,"Daging sapi olahan, lettuce, potongan tomat, onion dibungkus dalam long bread dengan topping saus mayonnaise",https://food-cms.grab.com/compressed_webp/items/IDITE20211210081708208868/detail/adcfdad94aae4ae88bb1f5bb321a830e_1639124228942205380.webp,2025-05-31 19:06:27
Kebab Chijeu,20.000,"Roti canai dengan pilihan rasa khas yang gurih variant original, oreo dan cokelat keju",https://food-cms.grab.com/compressed_webp/items/6-C2CJA3T2EXTVVX-C2CJA3UEGZDGWE/detail/1bfe59edec004bb7be5211755a42d86f_1610029674496542677.webp,2025-05-31 19:06:27
Kebab Ayam Special,21.818,Paket 1 Kebab Sapi Ori + 1 Canai Coklat Keju + 1 Air Mineral/Teh Kemasan (Teh Pucuk Harum/Javana),https://food-cms.grab.com/compressed_webp/items/IDITE20211024170055069192/detail/3cff64cac8024098b8e0102894d2cbe0_1635094855280344652.webp,2025-05-31 19:06:27
Kebab Original,20.909,Paket 1 Kebab Sapi Ori + 1 Kebab Sapi Ori/Kebab Chijeu + 2 Air Mineral/Teh Kemasan (Teh Pucuk Harum/Javana),https://food-cms.grab.com/compressed_webp/items/6-C2CJA3T2EXTVVX-C2CJA3UACJWCFA/detail/87b4db08fb3445fa9ac21ddf7b85a148_1610029681326376625.webp,2025-05-31 19:06:27
Kebab Black,20.909,Paket 2 Kebab Sapi Ori + 1 Kebab Chijeu/Kebab Sapi Ori + 2 Air Mineral/Teh Kemasan (Teh Pucuk Harum/Javana),https://food-cms.grab.com/compressed_webp/items/6-C2CJA3T2EXTVVX-C2CJA3UAJGAFUE/detail/d651a62b388b4609bb3f4a36c7cf1649_1610029681640916826.webp,2025-05-31 19:06:27
Kebab Ayam Signature,20.909,Teh segar dalam kemasan 350ml,https://food-cms.grab.com/compressed_webp/items/IDITE20211210081709068718/detail/04fdfe1c65064e4e8432cc64e55920c7_1639124229305880575.webp,2025-05-31 19:06:27
Kebab Original,20.909,Air Mineral segar dalam kemasan 600ml,https://food-cms.grab.com/compressed_webp/items/6-C2CJA3T2EXTVVX-C2CJA3UAV3XVRE/detail/87b28807489341bbb186093e6549ec3c_1610029680660795307.webp,2025-05-31 19:06:27
Kebab Black,20.909,Deskripsi tidak ditemukan,https://food-cms.grab.com/compressed_webp/items/6-C2CJA3T2EXTVVX-C2CJA3UBE4BYSA/detail/7bc28ac8c0ee4016b5d7e4e0da4ac3fe_1610029680969183045.webp,2025-05-31 19:06:27
Burger,20.000,Deskripsi tidak ditemukan,https://food-cms.grab.com/compressed_webp/items/IDITE20211210081710151510/detail/218f89086f854493a7afcc7e9198248e_1639124230520822556.webp,2025-05-31 19:06:27
Hotdog,20.909,Deskripsi tidak ditemukan,https://food-cms.grab.com/compressed_webp/items/IDITE20211210081710266485/detail/d058e15fb31f48b18f6cf36c984e4078_1639124230990340894.webp,2025-05-31 19:06:27
Syawarma,20.000,Deskripsi tidak ditemukan,https://food-cms.grab.com/compressed_webp/items/IDITE20211210081711068826/detail/5ad1260765d142e68a02f23efa197ce9_1639124231292508549.webp,2025-05-31 19:06:27
Roti Canai,12.727,Deskripsi tidak ditemukan,https://food-cms.grab.com/compressed_webp/items/IDITE20211210081711148315/detail/61e858b6be0a42e7a4b0bc20ed2b1865_1639124231620351837.webp,2025-05-31 19:06:27
Burger Crispy,20.909,Deskripsi tidak ditemukan,https://food-cms.grab.com/compressed_webp/items/6-C2CJA3T2EXTVVX-C2CJA3UCRVEJJE/detail/1b3845cbbcdd4f6fb5ca19ac8e2cc7da_1610029677678939383.webp,2025-05-31 19:06:27
Burger Patty,21.818,Deskripsi tidak ditemukan,https://food-cms.grab.com/compressed_webp/items/6-C2CJA3T2EXTVVX-C2CJA3UDA2JGT6/detail/80cd7ada71d845599ab4f9dea8071f8b_1610029678002407829.webp,2025-05-31 19:06:27
Baba Hemat 1,49.091,Deskripsi tidak ditemukan,https://food-cms.grab.com/compressed_webp/items/IDITE20220126051049016057/detail/3d9229b22b144e0dadcbf7ab7fa01fd1_1693332035925136940.webp,2025-05-31 19:06:27
Baba Hemat 2,75.455,Deskripsi tidak ditemukan,https://food-cms.grab.com/compressed_webp/items/IDITE20220126051050042342/detail/101c7b0a23994507920c68b70703385e_1693332036111554002.webp,2025-05-31 19:06:27
Baba Hemat 3,85.455,Deskripsi tidak ditemukan,https://food-cms.grab.com/compressed_webp/items/IDITE20220126051050080975/detail/dc5d0db3bb0f40b994d34ef6c85a7e2b_1693332036301494377.webp,2025-05-31 19:06:27
Teh Pucuk Harum,6.364,Deskripsi tidak ditemukan,https://food-cms.grab.com/compressed_webp/items/IDITE20211210081712174610/detail/e7d509289e7344579a3c718bc3384589_1639124232723309425.webp,2025-05-31 19:06:27
Le Mineralle 600ml,7.273,Deskripsi tidak ditemukan,https://food-cms.grab.com/compressed_webp/items/IDITE20211210081712227535/detail/ee72c3703dfe477b8ebf44b50e7d5300_1639124232934230677.webp,2025-05-31 19:06:27
